Time col;DWT_var;Variable;pid0;pid0 revlevel;pid0 startseq;length;Max. deviation;occurrances;Project count;Project list;seq;Project id-ss-rl;HasDead;HasAlive;HasMixed;Seq Id
Age.Months;W;Active.Developers;3429;6;13;4;NaN;10;11;3429|480|3564|584795|155|433|3352|4059|10782|16423|19012;-1,4142136- 0,0000000--0,7071068- 0,7071068;480-6-17|3564-6-1|584795-3-1|155-6-29|433-6-36|3352-5-4|4059-6-28|10782-4-6|16423-6-24|19012-5-26;0;1;FALSE;5166
Age.Months;W;Active.Developers;3429;6;4;4;NaN;13;14;3429|586397|3923|5732|7858|11082|15309|15707|16493|25528|26779|48544|50140|116294; 0,0000000- 0,7071068--1,4142136- 0,7071068;586397-4-1|3923-6-26|5732-7-53|7858-6-7|11082-5-18|15309-4-7|15707-6-11|16493-6-23|25528-6-19|26779-5-14|48544-4-11|50140-5-3|116294-4-3;0;1;FALSE;5167
Age.Months;W;Active.Developers;3429;6;16;4;NaN;17;18;3429|38|360|433|1895|4445|4590|5561|5999|7198|8713|13044|16493|28127|31794|292974|308924|315771; 0,7071068- 1,4142136- 1,4142136--0,7071068;38-6-10|360-5-14|433-6-21|1895-6-21|4445-6-38|4590-6-13|5561-5-16|5999-6-7|7198-6-33|8713-6-38|13044-3-1|16493-5-1|28127-5-20|31794-5-9|292974-5-16|308924-6-14|315771-4-9;0;1;FALSE;5168
Age.Months;W;Active.Developers;3429;6;15;4;NaN;6;7;3429|433|767|4325|5999|584|327153;-0,7071068- 0,7071068- 1,4142136- 1,4142136;433-6-29|767-6-17|4325-6-15|5999-6-49|584-5-6|327153-5-13;0;1;FALSE;5169
Age.Months;W;Active.Developers;3429;6;24;4;NaN;7;8;3429|767|1895|4445|5999|7329|16234|25972; 0,7071068- 0,0000000- 2,1213203--0,7071068;767-7-14|1895-5-11|4445-5-13|5999-5-27|7329-6-25|16234-6-35|25972-6-8;0;1;FALSE;5170
Age.Months;W;Active.Developers;3429;6;35;5;NaN;4;5;3429|4137|4875|23964|29402; 0,7071068- 0,0000000--0,7071068- 0,7071068--0,7071068;4137-6-33|4875-6-29|23964-6-2|29402-6-31;0;1;FALSE;5171
Age.Months;W;Active.Developers;3429;6;19;4;NaN;5;6;3429|5999|27049|46139|292974|325178;-0,7071068- 0,7071068- 0,7071068- 1,4142136;5999-6-2|27049-6-32|46139-5-2|292974-6-5|325178-5-18;1;1;TRUE;5172
Age.Months;W;Active.Developers;3429;6;25;4;NaN;6;7;3429|5999|7329|20605|50140|264758|350148; 0,0000000- 2,1213203--0,7071068--0,7071068;5999-6-14|7329-6-26|20605-4-9|50140-5-22|264758-4-3|350148-4-2;0;1;FALSE;5173
Age.Months;W;Active.Developers;3429;6;26;4;NaN;4;5;3429|8713|8765|10505|350148; 2,1213203--0,7071068--0,7071068- 0,7071068;8713-3-4|8765-5-14|10505-6-15|350148-4-3;0;1;FALSE;5174
Age.Months;W;Active.Developers;3429;6;14;4;NaN;9;10;3429|12053|16423|22716|23964|37487|82358|350148|350866|371810; 0,0000000--0,7071068- 0,7071068- 1,4142136;12053-6-26|16423-6-9|22716-5-6|23964-5-5|37487-5-2|82358-5-4|350148-5-12|350866-4-2|371810-6-8;1;1;TRUE;5175
Age.Months;W;Active.Developers;346391;4;1;4;NaN;12;12;346391|585079|3584|6491|8258|9904|13044|25037|35799|36952|82358|342423; 0,5- 1,0--0,5--0,5;585079-6-58|3584-6-26|6491-5-10|6491-6-11|8258-5-2|9904-6-33|13044-5-1|25037-4-8|35799-5-4|36952-6-11|82358-5-6|342423-4-6;0;1;FALSE;5176
Age.Months;W;Active.Developers;346391;4;2;4;NaN;8;9;346391|5580|5999|8615|8630|10505|11082|584|82358; 1,0--0,5--0,5- 0,5;5580-6-18|5999-6-27|8615-5-24|8630-6-5|10505-6-19|11082-5-6|584-6-8|82358-5-7;0;1;FALSE;5177
Age.Months;W;Active.Developers;346391;4;4;4;NaN;7;7;346391|4936|5999|16234|16527|18515|30763;-0,5- 0,5--0,5--1,5;4936-5-10|5999-6-23|5999-6-46|16234-5-12|16527-6-16|18515-4-2|30763-6-10;0;1;FALSE;5178
Age.Months;W;Active.Developers;4673;5;10;4;NaN;40;39;4673|472388|13726|175|232|1895|3085|3352|3592|4137|4445|5999|6559|8630|9673|10505|11082|11187|11261|12053|12678|15707|19983|20605|25037|27049|28127|29531|40548|82358|264758|292974|301544|308924|315771|325178|339127|347925|408169; 0,0- 0,5--0,5--0,5;472388-5-9|13726-5-1|175-6-21|175-6-28|232-6-29|1895-6-5|3085-6-33|3352-6-5|3592-6-25|4137-6-54|4445-5-6|5999-6-33|6559-5-1|8630-6-30|9673-5-14|10505-5-10|11082-6-11|11187-4-1|11261-6-24|12053-6-10|12678-6-13|15707-6-6|19983-5-8|20605-5-4|25037-5-6|27049-6-19|28127-6-51|29531-6-9|40548-6-45|82358-6-6|264758-5-3|292974-4-8|301544-5-25|308924-6-34|315771-5-22|325178-5-2|325178-6-29|339127-5-4|347925-5-13|408169-4-3;1;1;TRUE;5179
Age.Months;W;Active.Developers;4673;6;4;4;NaN;58;53;4673|23897|546760|584795|585079|433|76|625|767|3085|3430|3431|3744|4021|4325|4445|4733|4875|5732|6368|6869|8258|8630|8687|8713|9646|9673|10022|10822|11187|12421|12678|13079|14886|15309|15549|15707|16329|16423|16527|17088|19596|19893|22716|25676|27332|29531|84878|139581|292974|350740|371810|408980;-0,7071068- 0,7071068- 0,7071068- 0,7071068;23897-5-7|546760-4-1|584795-4-1|585079-5-17|433-6-13|76-4-4|625-5-11|767-6-18|767-6-28|3085-6-21|3430-6-35|3431-5-14|3744-6-7|3744-6-29|4021-6-3|4325-5-7|4325-6-39|4445-6-41|4733-6-15|4875-6-16|5732-6-19|5732-7-27|6368-6-22|6869-6-26|8258-3-1|8630-6-36|8687-4-3|8713-6-10|9646-6-12|9673-3-4|10022-6-20|10822-6-34|11187-5-8|12421-5-12|12421-6-12|12678-5-9|13079-6-20|14886-5-3|15309-5-27|15549-6-34|15707-6-13|16329-5-9|16423-7-20|16527-6-19|17088-6-31|19596-3-1|19596-4-1|19893-4-4|22716-6-11|25676-6-20|27332-5-16|29531-6-26|84878-5-13|139581-6-19|292974-6-31|350740-4-7|371810-6-25|408980-5-11;1;1;TRUE;5180
Age.Months;W;Active.Developers;4673;6;23;4;NaN;26;25;4673|7203|585079|585779|76|3584|4137|4325|4590|4875|5561|7329|8891|12421|16329|16423|18515|19893|23964|25676|27332|29402|37487|345897|292974; 0,7071068- 0,0000000--0,7071068- 0,7071068;7203-6-16|585079-6-32|585779-5-12|76-4-8|76-5-17|3584-5-13|4137-6-33|4325-6-57|4590-6-29|4875-6-29|5561-6-33|7329-6-22|8891-6-37|12421-6-30|16329-5-7|16423-7-56|18515-5-22|19893-5-11|23964-6-2|25676-6-11|25676-6-14|27332-6-19|29402-6-31|37487-5-1|345897-5-11|292974-6-38;0;1;FALSE;5181
Age.Months;W;Active.Developers;4673;6;3;4;NaN;62;52;4673|22149|585079|38|155|475|232|767|3352|3431|3744|4021|4137|4445|4867|4936|5147|5163|5999|6559|6869|7329|8576|8713|8765|9646|10022|10733|11082|12421|12547|14886|15549|15707|16493|19893|23964|25676|27332|29531|30763|10372|48277|50140|81033|84878|116294|139581|292974|308924|339052|7903; 0,7071068--0,7071068- 0,7071068- 0,7071068;22149-5-14|585079-5-21|38-6-9|38-6-32|155-5-17|475-6-18|232-6-15|767-7-36|767-7-50|3352-6-34|3431-5-17|3744-6-6|4021-5-6|4137-6-36|4445-6-37|4867-5-7|4936-6-13|4936-6-16|5147-6-27|5163-5-13|5999-6-1|5999-6-9|6559-5-20|6869-6-22|6869-6-25|7329-6-5|8576-5-26|8576-6-10|8713-6-9|8713-6-37|8765-6-31|9646-6-32|9646-6-39|10022-6-19|10733-6-18|11082-6-41|12421-5-11|12421-5-16|12547-4-2|14886-5-2|15549-6-33|15707-6-12|16493-6-26|19893-4-3|19893-4-11|23964-5-14|25676-6-23|27332-5-15|29531-6-22|30763-6-43|10372-6-2|48277-5-10|50140-4-3|81033-6-20|84878-5-12|116294-4-4|139581-5-17|292974-6-4|308924-5-5|308924-5-14|339052-4-3|7903-6-32;1;1;TRUE;5182
Age.Months;W;Active.Developers;4673;6;1;4;NaN;39;36;4673|175|155|1895|4325|4445|4614|4867|4875|4936|5163|5732|8891|11082|12053|13044|16493|16527|21585|23964|26779|27049|27656|28127|29531|34455|36952|43572|292974|308924|342423|342504|347925|349024|358104|408169;-0,7071068- 0,0000000- 0,7071068--0,7071068;175-6-20|155-5-13|1895-6-4|4325-5-3|4445-5-5|4614-5-9|4867-6-20|4875-6-9|4936-6-20|5163-6-29|5732-5-6|8891-6-21|11082-6-10|12053-6-9|13044-5-9|13044-6-13|16493-6-19|16527-5-7|16527-6-5|21585-6-29|23964-6-15|26779-5-23|27049-6-18|27656-5-19|28127-5-8|29531-5-20|34455-6-3|36952-5-8|43572-5-1|43572-6-24|292974-6-2|308924-6-33|308924-6-37|342423-5-5|342504-3-2|347925-5-12|349024-5-13|358104-4-3|408169-4-8;1;1;TRUE;5183
Age.Months;W;Active.Developers;4673;6;2;4;NaN;32;33;4673|4495|38|155|51|3187|4021|4137|4936|5732|8713|8765|9904|12421|12678|15309|15700|23964|27332|29531|34435|35799|40548|46370|81033|84878|139581|292974|308924|339127|348235|349024|350740; 0,0000000- 0,7071068--0,7071068- 0,7071068;4495-6-3|38-6-8|155-6-17|51-6-23|3187-6-32|4021-4-3|4137-6-21|4936-6-21|5732-5-7|8713-6-8|8765-5-25|9904-6-5|12421-6-34|12678-6-27|15309-4-11|15700-6-9|23964-6-16|27332-5-14|29531-6-21|34435-5-18|35799-6-5|40548-6-41|46370-5-17|81033-6-19|84878-5-9|139581-6-6|292974-6-3|308924-5-13|339127-5-9|348235-6-13|349024-5-11|350740-5-5;1;1;TRUE;5184
Age.Months;W;Active.Developers;4673;6;2;5;NaN;7;8;4673|38|8713|27332|29531|81033|292974|308924; 0,0000000- 0,7071068--0,7071068- 0,7071068- 0,7071068;38-6-8|8713-6-8|27332-5-14|29531-6-21|81033-6-19|292974-6-3|308924-5-13;0;1;FALSE;5185
Age.Months;W;Active.Developers;4673;6;3;5;NaN;11;12;4673|3744|6869|8713|10022|12421|14886|15549|15707|19893|27332|84878; 0,7071068--0,7071068- 0,7071068- 0,7071068- 0,7071068;3744-6-6|6869-6-25|8713-6-9|10022-6-19|12421-5-11|14886-5-2|15549-6-33|15707-6-12|19893-4-3|27332-5-15|84878-5-12;0;1;FALSE;5186
Age.Months;W;Active.Developers;4673;6;1;5;NaN;4;5;4673|4936|5732|23964|292974;-0,7071068- 0,0000000- 0,7071068--0,7071068- 0,7071068;4936-6-20|5732-5-6|23964-6-15|292974-6-2;0;1;FALSE;5187
Age.Months;W;Active.Developers;472388;5;3;4;NaN;20;19;472388|9132|3430|3923|4325|4590|9630|12421|14886|16493|81033|89864|264758|308924|349024|358104|381685|408980|149338;-0,7071068- 0,7071068--2,1213203--0,7071068;9132-6-7|3430-6-10|3923-5-7|4325-6-25|4590-5-11|9630-6-6|12421-6-4|12421-6-26|14886-5-10|16493-5-9|81033-6-24|89864-4-11|264758-3-1|308924-6-20|349024-5-14|349024-5-20|358104-5-6|381685-4-5|408980-5-7|149338-6-11;0;1;FALSE;5188
Age.Months;W;Active.Developers;472388;5;9;4;NaN;39;38;472388|13726|175|232|1895|3085|3352|3592|4137|4445|5999|6559|8630|9673|10505|11082|11187|11261|12053|12678|15707|19983|20605|25037|27049|28127|29531|40548|82358|264758|292974|301544|308924|315771|325178|339127|347925|408169; 0,000000- 1,414214--1,414214--1,414214;13726-5-1|175-6-21|175-6-28|232-6-29|1895-6-5|3085-6-33|3352-6-5|3592-6-25|4137-6-54|4445-5-6|5999-6-33|6559-5-1|8630-6-30|9673-5-14|10505-5-10|11082-6-11|11187-4-1|11261-6-24|12053-6-10|12678-6-13|15707-6-6|19983-5-8|20605-5-4|25037-5-6|27049-6-19|28127-6-51|29531-6-9|40548-6-45|82358-6-6|264758-5-3|292974-4-8|301544-5-25|308924-6-34|315771-5-22|325178-5-2|325178-6-29|339127-5-4|347925-5-13|408169-4-3;1;1;TRUE;5189
Age.Months;W;Active.Developers;472388;5;8;4;NaN;8;9;472388|3564|175|51|3592|10733|13079|19012|349024; 2,828427- 0,000000- 1,414214--1,414214;3564-6-11|175-6-27|51-6-27|3592-6-24|10733-6-32|13079-5-16|19012-4-7|349024-5-10;0;1;FALSE;5190
Age.Months;W;Active.Developers;472388;5;1;4;NaN;10;11;472388|16584|232|3927|4875|6368|8687|10022|15309|28161|29531;-0,7071068--1,4142136--0,7071068- 0,7071068;16584-5-7|232-5-12|3927-6-42|4875-4-6|6368-4-4|8687-4-1|10022-5-5|15309-5-11|28161-3-2|29531-6-13;0;1;FALSE;5191
Age.Months;W;Active.Developers;472388;5;2;4;NaN;8;9;472388|4590|5732|5999|11261|16493|29531|43572|149338;-1,4142136--0,7071068- 0,7071068--2,1213203;4590-5-8|5732-5-1|5999-6-20|11261-6-12|16493-5-8|29531-6-14|43572-5-15|149338-6-10;0;1;FALSE;5192
Age.Months;W;Active.Developers;23897;5;17;4;NaN;59;54;23897|484058|172844|4031|585079|5455|585779|475|3927|3352|3584|3592|4021|4325|4867|4875|5002|5999|6368|6491|7198|7299|8576|8630|8765|8891|9646|10822|11082|11164|11261|11992|12678|13137|13939|15700|16025|16234|16329|16527|23964|26779|28127|34455|46139|48544|71024|89864|308924|318015|325178|349024|7903|408980;-0,7071068- 0,7071068--0,7071068--0,7071068;484058-6-12|172844-6-15|4031-4-6|585079-6-50|5455-6-22|585779-5-16|475-6-8|3927-6-20|3352-5-13|3584-6-29|3592-6-9|4021-5-22|4325-4-3|4867-5-15|4875-6-21|4875-6-31|5002-6-2|5999-6-29|6368-6-37|6491-4-4|6491-5-6|7198-6-37|7299-5-6|7299-6-25|8576-6-44|8630-6-4|8765-5-13|8765-6-11|8891-6-7|9646-6-17|10822-6-28|11082-6-35|11164-4-2|11164-5-6|11261-6-27|11992-6-38|12678-6-16|13137-6-18|13939-5-12|15700-6-11|16025-4-5|16234-6-22|16329-6-28|16527-5-3|23964-4-6|23964-6-4|26779-4-7|28127-6-21|34455-6-22|46139-5-7|48544-4-6|71024-4-10|89864-4-8|308924-6-23|318015-4-6|325178-6-39|349024-4-3|7903-6-13|408980-4-9;1;1;TRUE;5193
Age.Months;W;Active.Developers;23897;5;7;4;NaN;57;52;23897|546760|584795|585079|433|76|625|767|3085|3430|3431|3744|4021|4325|4445|4733|4875|5732|6368|6869|8258|8630|8687|8713|9646|9673|10022|10822|11187|12421|12678|13079|14886|15309|15549|15707|16329|16423|16527|17088|19596|19893|22716|25676|27332|29531|84878|139581|292974|350740|371810|408980;0,0000000-0,7071068-0,7071068-0,7071068;546760-4-1|584795-4-1|585079-5-17|433-6-13|76-4-4|625-5-11|767-6-18|767-6-28|3085-6-21|3430-6-35|3431-5-14|3744-6-7|3744-6-29|4021-6-3|4325-5-7|4325-6-39|4445-6-41|4733-6-15|4875-6-16|5732-6-19|5732-7-27|6368-6-22|6869-6-26|8258-3-1|8630-6-36|8687-4-3|8713-6-10|9646-6-12|9673-3-4|10022-6-20|10822-6-34|11187-5-8|12421-5-12|12421-6-12|12678-5-9|13079-6-20|14886-5-3|15309-5-27|15549-6-34|15707-6-13|16329-5-9|16423-7-20|16527-6-19|17088-6-31|19596-3-1|19596-4-1|19893-4-4|22716-6-11|25676-6-20|27332-5-16|29531-6-26|84878-5-13|139581-6-19|292974-6-31|350740-4-7|371810-6-25|408980-5-11;1;1;TRUE;5194
Age.Months;W;Active.Developers;23897;5;6;4;NaN;5;6;23897|475|4007|11615|16493|28127;-2,1213203- 0,0000000- 0,7071068- 0,7071068;475-6-15|4007-6-23|11615-6-36|16493-5-4|28127-5-19;1;1;TRUE;5195
Age.Months;W;Active.Developers;23897;5;17;5;NaN;7;8;23897|475|4875|5999|11164|11992|15700|308924;-0,7071068- 0,7071068--0,7071068--0,7071068--0,7071068;475-6-8|4875-6-21|5999-6-29|11164-5-6|11992-6-38|15700-6-11|308924-6-23;1;1;TRUE;5196
Age.Months;W;Active.Developers;23897;5;18;4;NaN;58;52;23897|475|51|232|767|3744|4137|4325|4875|5732|5999|6368|7858|8630|8765|9630|9673|9904|10022|11164|11992|13044|15309|15403|15700|16025|16234|18515|19893|20605|23964|28127|28868|29402|29531|46370|48277|50140|71024|81033|89461|132068|264758|292974|308924|309336|322065|325178|327153|342423|7903|149338; 0,7071068--0,7071068--0,7071068--0,7071068;475-6-9|51-5-23|232-5-28|767-7-53|3744-5-1|4137-6-55|4325-6-46|4875-6-22|5732-6-11|5999-6-30|6368-4-7|7858-6-1|8630-6-27|8765-4-3|9630-6-18|9673-4-10|9904-6-34|10022-6-25|11164-5-7|11992-6-39|13044-5-2|15309-5-19|15403-5-12|15700-6-12|16025-5-13|16234-6-18|18515-4-8|19893-5-2|20605-4-10|20605-5-9|23964-6-28|28127-6-52|28868-5-8|29402-5-13|29531-6-39|46370-5-8|48277-4-6|50140-5-23|71024-5-7|81033-5-4|89461-5-13|89461-6-17|132068-4-9|132068-5-11|264758-4-4|264758-5-4|292974-5-10|308924-6-5|308924-6-24|309336-4-6|309336-5-10|322065-4-5|325178-5-3|327153-5-9|327153-5-17|342423-4-7|7903-6-10|149338-5-8;1;1;TRUE;5197
Age.Months;W;Active.Developers;7278;5;1;4;NaN;43;35;7278|9132|232|3927|3085|3352|3584|4059|4325|4590|4867|4875|5999|7198|7299|8576|9646|10022|11164|11261|12053|14564|16423|28868|41745|71024|84878|116294|132021|301544|307140|325178|349024|350148|408980; 1,414214--2,828427--2,828427- 5,656854;9132-6-5|232-6-52|3927-5-14|3927-6-39|3085-6-1|3352-5-17|3352-6-20|3584-6-9|4059-6-21|4325-5-14|4325-6-51|4590-6-2|4867-5-16|4875-6-14|5999-5-21|5999-6-34|7198-6-6|7198-6-38|7299-6-21|7299-6-26|8576-6-14|9646-6-1|10022-6-6|10022-6-16|11164-6-3|11164-6-30|11261-6-28|12053-6-11|14564-6-14|16423-6-6|28868-6-21|41745-6-10|71024-5-2|84878-4-11|116294-4-10|132021-6-40|301544-5-4|307140-4-5|325178-6-22|325178-6-40|349024-4-4|350148-6-22|408980-6-41;1;1;TRUE;5198
Age.Months;W;Active.Developers;7278;6;9;4;Inf;5;6;7278|49606|8891|9646|12053|25676; 1,5--1,0- 1,5- 9,0;49606-3-1|8891-6-3|9646-5-7|12053-5-13|25676-4-4;1;1;TRUE;5199
Age.Months;W;Active.Developers;7278;6;18;4;NaN;10;11;7278|585779|51|232|8891|11615|15314|15707|22716|27049|29531;-0,5--2,5--2,5- 3,5;585779-5-17|51-3-4|232-5-6|8891-6-28|11615-5-8|15314-6-24|15707-6-28|22716-6-7|27049-4-3|29531-6-36;0;1;FALSE;5200
Age.Months;W;Active.Developers;7203;5;19;4;NaN;7;8;7203|49606|5580|8713|8765|358104|7903|149338;2,0-1,5-0,5-0,5;49606-4-3|5580-6-17|8713-6-21|8765-6-44|358104-5-11|7903-6-41|149338-6-24;0;1;FALSE;5201
Age.Months;W;Active.Developers;7203;5;14;4;NaN;19;19;7203|327948|475|232|3927|8576|8713|8891|10022|10733|11082|15549|15707|16234|16527|18515|29531|30763|116294;-5,5- 3,5- 0,5- 0,5;327948-3-4|475-5-7|232-5-8|232-6-45|3927-6-38|8576-6-39|8713-5-12|8891-6-30|10022-6-24|10733-6-7|11082-6-5|15549-5-2|15707-6-27|16234-6-17|16527-6-30|18515-3-1|29531-6-38|30763-4-1|116294-5-16;0;1;FALSE;5202
Age.Months;W;Active.Developers;7203;5;18;4;NaN;12;13;7203|551576|3085|3923|4411|5950|14564|16527|84878|89864|139581|318015|149338;1,0-2,0-1,5-0,5;551576-3-1|3085-5-11|3923-5-11|4411-6-26|5950-5-17|14564-6-6|16527-5-14|84878-3-1|89864-5-5|139581-5-15|318015-5-2|149338-6-23;1;1;TRUE;5203
Age.Months;W;Active.Developers;7203;5;17;4;NaN;12;13;7203|551576|232|4359|5147|8687|9646|13079|19012|34455|82358|264758|371810;0,5-1,0-2,0-1,5;551576-4-8|232-6-35|4359-6-2|5147-6-23|8687-5-28|9646-5-16|13079-6-31|19012-4-3|34455-5-17|82358-6-9|264758-5-11|371810-5-11;0;1;FALSE;5204
Age.Months;W;Active.Developers;7203;5;10;4;4,662937e-15;4;5;7203|585779|8576|9646|13137;-0,5- 3,5- 2,5--1,5;585779-4-3|8576-6-1|9646-6-37|13137-5-2;0;1;FALSE;5205
Age.Months;W;Active.Developers;7203;5;8;4;NaN;6;7;7203|3592|4007|4867|25972|360279|7903; 2,5- 0,5--0,5- 3,5;3592-6-3|4007-5-9|4867-6-22|25972-5-11|360279-5-1|7903-5-21;1;1;TRUE;5206
Age.Months;W;Active.Developers;7203;6;11;4;NaN;32;32;7203|5730|172844|528850|51|4137|4875|5950|8615|10022|10782|10822|11082|11992|12053|14564|15309|15549|16423|16493|16527|18515|23964|26779|29402|30763|34455|10372|40548|132021|373943|408980;-0,7071068--2,1213203- 0,7071068--2,1213203;5730-7-57|172844-6-14|528850-3-1|51-6-38|4137-6-34|4875-6-30|5950-5-5|8615-5-18|10022-5-14|10782-4-7|10822-6-27|11082-6-32|11992-6-37|12053-5-1|12053-6-17|14564-5-3|15309-3-2|15549-6-21|16423-6-25|16493-6-9|16527-6-2|18515-4-1|23964-6-3|26779-4-6|29402-6-32|30763-6-29|34455-6-21|10372-6-36|40548-5-1|132021-5-6|373943-5-21|408980-4-2;1;1;TRUE;5207
Age.Months;W;Active.Developers;7203;6;28;4;NaN;35;33;7203|3225|38|3927|767|1895|3744|4021|4137|4325|4875|6869|8258|10782|10822|11082|11992|12678|14984|16025|16493|16527|19893|26779|27332|29531|30763|34455|41745|46139|89461|339052|408980;-0,7071068- 0,0000000--0,7071068- 0,7071068;3225-6-11|38-6-1|3927-6-3|3927-6-23|767-7-47|1895-6-27|3744-6-27|4021-6-1|4021-6-39|4137-6-48|4325-5-20|4325-6-32|4875-3-2|6869-6-15|8258-6-38|10782-4-8|10822-6-26|11082-6-31|11992-6-36|12678-6-19|14984-4-2|16025-6-33|16493-6-8|16527-6-1|19893-5-5|26779-4-5|27332-4-1|29531-6-4|30763-6-40|34455-6-20|41745-6-17|46139-6-14|89461-6-34|339052-4-12|408980-6-36;1;1;TRUE;5208
Age.Months;W;Active.Developers;7203;6;16;4;NaN;25;24;7203|585079|585779|76|3584|4137|4325|4590|4875|5561|7329|8891|12421|16329|16423|18515|19893|23964|25676|27332|29402|37487|345897|292974; 3,5355339- 1,4142136--0,7071068- 3,5355339;585079-6-32|585779-5-12|76-4-8|76-5-17|3584-5-13|4137-6-33|4325-6-57|4590-6-29|4875-6-29|5561-6-33|7329-6-22|8891-6-37|12421-6-30|16329-5-7|16423-7-56|18515-5-22|19893-5-11|23964-6-2|25676-6-11|25676-6-14|27332-6-19|29402-6-31|37487-5-1|345897-5-11|292974-6-38;0;1;FALSE;5209
Age.Months;W;Active.Developers;7203;6;33;4;NaN;10;11;7203|585779|360|625|8615|8630|12053|13137|19012|30763|308924;-0,7071068- 0,0000000--1,4142136- 1,4142136;585779-4-1|360-5-24|625-6-3|8615-5-21|8630-6-12|12053-6-30|13137-4-1|19012-4-10|30763-5-2|308924-5-9;1;1;TRUE;5210
Age.Months;W;Active.Developers;7203;6;22;4;NaN;5;6;7203|433|232|3927|4936|13044;-1,414214- 0,000000--2,121320--1,414214;433-6-1|232-5-1|3927-6-17|4936-6-9|13044-5-13;0;1;FALSE;5211
Age.Months;W;Active.Developers;7203;6;8;4;3,108624e-14;5;6;7203|232|5950|8891|11082|27656;-1,4142136--0,7071068- 1,4142136--0,7071068;232-5-22|5950-4-8|8891-6-4|11082-5-1|27656-6-28;0;1;FALSE;5212
Age.Months;W;Active.Developers;484058;5;3;4;NaN;4;5;484058|22149|5455|9646|339052;0,000000-1,414214-1,060660-1,414214;22149-5-13|5455-6-20|9646-6-31|339052-3-4;0;1;FALSE;5213
Age.Months;W;Active.Developers;484058;6;21;4;NaN;8;9;484058|9132|3430|3431|4359|15314|10372|43572|260364;0,5-1,5-1,5-1,0;9132-6-40|3430-6-25|3431-5-18|4359-5-7|15314-6-3|10372-6-34|43572-5-11|260364-5-12;0;1;FALSE;5214
Age.Months;W;Active.Developers;484058;6;23;4;NaN;33;32;484058|13726|3564|175|1895|3430|3744|4021|4445|5999|8258|8391|11082|11187|12547|13079|15707|16025|16329|16527|27049|27332|28127|29531|40548|41745|48277|71024|116294|139581|292974|350148;1,5-1,0-2,0-2,0;13726-4-1|3564-6-2|175-6-40|1895-6-28|3430-6-24|3744-6-28|4021-6-2|4445-6-34|5999-5-2|8258-6-39|8391-5-14|11082-4-7|11187-5-7|12547-5-1|13079-6-19|15707-6-19|16025-6-34|16329-5-8|16527-6-26|27049-6-31|27332-4-2|28127-6-37|29531-5-1|29531-6-25|40548-5-26|41745-6-18|48277-5-7|71024-4-6|116294-5-4|139581-6-13|292974-6-39|350148-6-14|350148-6-27;1;1;TRUE;5215
Age.Months;W;Active.Developers;484058;6;12;4;NaN;58;53;484058|172844|4031|585079|5455|585779|475|3927|3352|3584|3592|4021|4325|4867|4875|5002|5999|6368|6491|7198|7299|8576|8630|8765|8891|9646|10822|11082|11164|11261|11992|12678|13137|13939|15700|16025|16234|16329|16527|23964|26779|28127|34455|46139|48544|71024|89864|308924|318015|325178|349024|7903|408980;-0,5- 0,5--0,5--0,5;172844-6-15|4031-4-6|585079-6-50|5455-6-22|585779-5-16|475-6-8|3927-6-20|3352-5-13|3584-6-29|3592-6-9|4021-5-22|4325-4-3|4867-5-15|4875-6-21|4875-6-31|5002-6-2|5999-6-29|6368-6-37|6491-4-4|6491-5-6|7198-6-37|7299-5-6|7299-6-25|8576-6-44|8630-6-4|8765-5-13|8765-6-11|8891-6-7|9646-6-17|10822-6-28|11082-6-35|11164-4-2|11164-5-6|11261-6-27|11992-6-38|12678-6-16|13137-6-18|13939-5-12|15700-6-11|16025-4-5|16234-6-22|16329-6-28|16527-5-3|23964-4-6|23964-6-4|26779-4-7|28127-6-21|34455-6-22|46139-5-7|48544-4-6|71024-4-10|89864-4-8|308924-6-23|318015-4-6|325178-6-39|349024-4-3|7903-6-13|408980-4-9;1;1;TRUE;5216
Age.Months;W;Active.Developers;484058;6;13;4;NaN;13;13;484058|480|360|232|3592|4059|4867|5561|12547|14886|16423|155830|408980; 0,5--0,5--0,5--1,5;480-6-12|360-6-29|232-6-46|3592-6-10|4059-6-25|4867-6-16|5561-5-9|12547-6-1|12547-6-6|14886-6-4|16423-7-43|155830-5-3|408980-5-18;1;1;TRUE;5217
Age.Months;W;Active.Developers;484058;6;19;4;8,881784e-16;4;5;484058|22149|3430|5999|8576;-1,0- 0,5- 0,5- 1,5;22149-5-5|3430-6-4|5999-6-10|8576-5-8;0;1;FALSE;5218
Age.Months;W;Active.Developers;484058;6;11;4;5,329071e-15;11;12;484058|4495|475|232|3085|3923|4021|4359|8891|9646|11261|309336; 1,0--0,5- 0,5--0,5;4495-6-19|475-6-7|232-6-24|3085-6-17|3923-3-1|4021-5-21|4359-4-1|8891-6-6|9646-6-16|11261-6-9|309336-5-1;1;1;TRUE;5219
Age.Months;W;Active.Developers;484058;6;18;4;NaN;8;9;484058|5455|360|5147|5561|8576|11992|16234|16527;-0,5--1,0- 0,5- 0,5;5455-6-11|360-6-37|5147-6-33|5561-6-28|8576-5-7|11992-6-42|16234-6-5|16527-6-18;0;1;FALSE;5220
